nama_produk,link_produk,teks_ulasan,rating,sumber,scraped_at
Safi Hydra Glow Hydrating Water Cleanser 125Gr - Pembersih Wajah - Hyaluronic Acid Untuk Kulit Kering & Sensitif,https://shopee.co.id/Safi-Hydra-Glow-Hydrating-Water-Cleanser-125Gr-Pembersih-Wajah-Hyaluronic-Acid-Untuk-Kulit-Kering-Sensitif-i.63823668.12139169305,"Uda pakai ini untuk tube ke 3, bagus banget lembut dan berasa bersih di muka👍🏻 top bangettttt, Thank you untuk packing yang rapi dan aman dan pengiriman cepat ❤️",5,shopee,2026-07-02T14:41:19.362363
Safi Hydra Glow Hydrating Water Cleanser 125Gr - Pembersih Wajah - Hyaluronic Acid Untuk Kulit Kering & Sensitif,https://shopee.co.id/Safi-Hydra-Glow-Hydrating-Water-Cleanser-125Gr-Pembersih-Wajah-Hyaluronic-Acid-Untuk-Kulit-Kering-Sensitif-i.63823668.12139169305,"Toko nya amanah banget, pengemasan nya aman dan rapi banget. Barang ori, dan semoga cocok.",5,shopee,2026-07-02T14:41:19.362366
Safi Hydra Glow Hydrating Water Cleanser 125Gr - Pembersih Wajah - Hyaluronic Acid Untuk Kulit Kering & Sensitif,https://shopee.co.id/Safi-Hydra-Glow-Hydrating-Water-Cleanser-125Gr-Pembersih-Wajah-Hyaluronic-Acid-Untuk-Kulit-Kering-Sensitif-i.63823668.12139169305,"Tekstur:cair Performa:oke Cocok Untuk:wajah  So far selalu cocok sama product safi sih, untuk cleansernya emg first time nyoba, exp date juga masih 2025, sip banget",5,shopee,2026-07-02T14:41:19.362369
Safi Hydra Glow Hydrating Water Cleanser 125Gr - Pembersih Wajah - Hyaluronic Acid Untuk Kulit Kering & Sensitif,https://shopee.co.id/Safi-Hydra-Glow-Hydrating-Water-Cleanser-125Gr-Pembersih-Wajah-Hyaluronic-Acid-Untuk-Kulit-Kering-Sensitif-i.63823668.12139169305,"Tekstur:lembutt Cocok untuk:mungkin bisa untuk all skin Efek:mencerahkan kulit maybe  gede banget ya ternyata😭dapet diskon jadi harga ny cuma 21k dapet Segede gaban🗿, pengguna setia safi dari dulu",5,shopee,2026-07-02T14:41:19.362373
Safi Hydra Glow Hydrating Water Cleanser 125Gr - Pembersih Wajah - Hyaluronic Acid Untuk Kulit Kering & Sensitif,https://shopee.co.id/Safi-Hydra-Glow-Hydrating-Water-Cleanser-125Gr-Pembersih-Wajah-Hyaluronic-Acid-Untuk-Kulit-Kering-Sensitif-i.63823668.12139169305,"Tekstur:lembut Performa:baik Cocok Untuk:belum tau , gaada wangi juga tapi bagus si tekstur nya",5,shopee,2026-07-02T14:41:19.362376
Safi Hydra Glow Hydrating Water Cleanser 125Gr - Pembersih Wajah - Hyaluronic Acid Untuk Kulit Kering & Sensitif,https://shopee.co.id/Safi-Hydra-Glow-Hydrating-Water-Cleanser-125Gr-Pembersih-Wajah-Hyaluronic-Acid-Untuk-Kulit-Kering-Sensitif-i.63823668.12139169305,"Pengemasan cepaat pengiriman kilat barang sampai dengan selamat, terimakasih safi🙏🙏",5,shopee,2026-07-02T14:41:19.362378
Safi Hydra Glow Hydrating Water Cleanser 125Gr - Pembersih Wajah - Hyaluronic Acid Untuk Kulit Kering & Sensitif,https://shopee.co.id/Safi-Hydra-Glow-Hydrating-Water-Cleanser-125Gr-Pembersih-Wajah-Hyaluronic-Acid-Untuk-Kulit-Kering-Sensitif-i.63823668.12139169305,"Tekstur:lembut Performa:nyaman di kulit Cocok Untuk:semua jenis kulit kyaknya cocok  .alhamdulillah barangnya udah ready dn pengirimannya cepet banget, ini pertama kali aku coba biasanya pake yg white expert pyurifying cleanser mudah""n nyoba yg ini cocok juga di aku",5,shopee,2026-07-02T14:41:19.362381
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya serap:cepat Tekstur:berminyak Tingkat kelmbaban:sedang  Baru pertama kali mau nyoba cream temulawak. Semoga cocok di muka. Harga jauh lebih murah dibanding ditoko kosmetik,5,shopee,2026-07-02T14:41:36.568951
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,"Daya Serap:cwpat menyerap di muka Tekstur:teksturnnya cocok di ibu aku,pas katanya gk terlalu padat di muka Cocok untuk:cocok di wajah  Sngat cocok untuk ibuk aku katanya,udah pake dari lama teksturnya ccok kta ibu aku",5,shopee,2026-07-02T14:41:36.568970
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Tekstur:lembut Tingkat kelmbaban:sesuai Daya serap:sesuai  Barangnya sudah sampai dan sesuai dengan pesanan.sudah beli 2x di toko ini,5,shopee,2026-07-02T14:41:36.568975
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:sangat bagus Tekstur:sangat lembut dan harum Cocok untuk:wajah yg ad flek hitam,5,shopee,2026-07-02T14:41:36.568979
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:sangt bgus dan efesian Tekstur:memuaskan dan sesuai harapan Cocok untuk:wajah  Pkt sesuai pesanan hrga ny sangt murah sesuai pesanan dan tdk ada kerusakan.,5,shopee,2026-07-02T14:41:36.568983
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya serap:cpat meresap Tekstur:lembut Tingkat kelmbaban: lembab  Temulawak ny orijinal sdh sring order d tko ini.. Bgi yg mau order jgn rgu y temen2,5,shopee,2026-07-02T14:41:36.568987
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Baguss ori next order disini lagi sesuai orderan terima kasihhh wkwke,5,shopee,2026-07-02T14:41:36.568991
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,"Tekstur:Lembut nyaman di kulit Penyerapan:Sempurna  Krim ini cocok di kulit wajah,,pertama x pakai memang di wajah bruntusan karna kulit muka kering sebelum pakai krim ini beberapa hari kemudian di kulit wajah setelah pakai krim ini menyatu bagus di kulit wajah jadi tidak bruntusan lagi,,wajah bersih dan sekarang kalau pakai bedak kulit muka glowing.  Gk nyesel beli krim ini di Toko ini,,  Terimakasih untuk Toko sudah amanah smoga sukses dan lancar trus usaha nya,,",5,shopee,2026-07-02T14:41:36.568995
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:oke Cocok untuk:wajah Tekstur:bagus  Bagus sesuai dengan orderan terima kasih next time lah beli lagi Ditoko ini terima kasih ya amanah dan respon ya juga baik terima kasih sekali lagi,5,shopee,2026-07-02T14:41:36.568998
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya serap:cepat Tekstur:lembut Tingkat kelmbaban:bagus  Enak pakai temulawak. Cpat meresap dan menghilangkan jerawat dengan cepat,5,shopee,2026-07-02T14:41:36.569002
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:cepat menyerap Cocok untuk:wajah Tekstur:memuaskan dan sesuai  Ok bnget. Harganya juga murah.Tapi barangnya juga sngat bagus. Bakal jd tempt Langganan  Beli bedak temulawak dsni Pengriman sangat cepat. Juga amanah Pertahankan owner👍👍👍👍👍,5,shopee,2026-07-02T14:41:36.569009
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:cepat menyerap Cocok untuk:wajah Tekstur:kental dan tidak mudah mencair  paket nya udah sampai barang orie dan cocok dimuka...ng nyesal pokok nya belanja di toko ini maksh ya semoga laris,5,shopee,2026-07-02T14:41:36.569013
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Tekstur:lumayan bagus Penyerapan:bagus bgt 1 Minggu lansung ada hasil nya glowing,5,shopee,2026-07-02T14:41:36.569017
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,"Daya Serap:sangat bagus dan lembut Cocok untuk:wajah dan leher Tekstur:halus dan lembut, wangi  Paket sudah sampai dgn cepat... Barang sesuai, toko amanah Pengiriman cepat packing sangat rapi Terimakasih",5,shopee,2026-07-02T14:41:36.569021
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Alhamdulillah. . . Sudah saya terima..  Terimakasih banyak seller,5,shopee,2026-07-02T14:41:36.569024
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Pengalaman Penggunaan:mudah d aplikasinya wajah Profil Kecantikan:bagus Manfaat:membuat wajah menjadi glowing.. bersih.. aq dah dari smp sampai skrng udh punya anak 2.. ttp pakek ini..,5,shopee,2026-07-02T14:41:36.569028
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Tekstur:bagus Tingkat kelmbaban:lembab dan lengket Daya serap:lumayan lah  Semoga cocok di saya dan nanti kalau habis belik lagi🥰,5,shopee,2026-07-02T14:41:36.569033
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:baik Tekstur:puas Cocok untuk:wajah  Pekingaan rapi pengiriman cepat amanah mantap,5,shopee,2026-07-02T14:41:36.569036
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Tekstur:lembut Daya Serap:ngeblen bngt d kulit Cocok untuk:wajah  Aku sudah 3 thn gunakan produk temulawak ini,5,shopee,2026-07-02T14:41:36.569040
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:baik Tekstur:lembut Cocok untuk:menghilangkan jrawat  Ccok untuk saya.. Udah lama pake produk ini,5,shopee,2026-07-02T14:41:36.569043
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Wangi:wangi Profil Kecantikan:bagus Pengalaman Penggunaan:1minggu bersih...  Kwalitas barang bagus... Rutin pakai... Seminggu bersih...,5,shopee,2026-07-02T14:41:36.569046
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:bagus efosien Tekstur:bagus Cocok untuk:wajah  Bedak temulawak bling bling mencerah kan wajah cocok tuk semua jenis kulit,5,shopee,2026-07-02T14:41:36.569050
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Barang sesuai pesanan. Packing aman. Pengiriman sesuai estimasi. Exp. 2029 Kurir baik. Trm ksh.,5,shopee,2026-07-02T14:41:36.569053
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,"Daya Serap:bagus Cocok untuk:wajah Tekstur:lembut  ini krim yg dicari cari, bener import ada tanggal exp nya. pokonya manteb , pengiriman cepat.",5,shopee,2026-07-02T14:41:36.569056
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Paketnya sudah sampai sesuai dengan apa yang aku pesan semoga cocok,5,shopee,2026-07-02T14:41:36.569071
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,"Daya Serap:cepat menyerap Tekstur:sesuai harapan Cocok untuk:wajah  Toko nya sangat amanah,,,,murah bwnget dpt pket segini....exp.msih lm.trimaksih",5,shopee,2026-07-02T14:41:36.569084
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:sangat bagus Cocok untuk:wajah Tekstur:kental dan mudah  baru pertama nyobak mudah²an cocok d wajah q,5,shopee,2026-07-02T14:41:36.569089
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:bagus bngt krim nya aku pake dah lama Cocok untuk:wajah Tekstur:ga encer  Aku pakai dah lama .bagus bngt,5,shopee,2026-07-02T14:41:36.569104
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Paket saya sudah sampai sesuai dengan apa yang aku pesan semoga cocok,5,shopee,2026-07-02T14:41:36.569109
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Tekstur:baik Tingkat kelmbaban:baik Daya serap:oke  produk original..asli..,5,shopee,2026-07-02T14:41:36.569112
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:cepat menyerap cairan Cocok untuk:wajah Tekstur:sesuai harapan,5,shopee,2026-07-02T14:41:36.569116
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Tekstur:tekstur cair lengket Daya Serap:cepat mnyerap Cocok untuk:wajah  Slalu amanah dan sesuai dengan ekspektasi 👍👍,4,shopee,2026-07-02T14:41:36.569120
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Tekstur:sangat sangat lembut dan nyaman Penyerapan:krim ini sangat menyerap  Bakal langganan pkoknya sama tokoh iniiiii🤩,5,shopee,2026-07-02T14:41:36.569125
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,"Daya Serap:lengket Cocok untuk:wajah Tekstur:lengket  baru pakai 2 hari tpi muka ku,kek ketarik ,trus gatal,sembab,kenapa ya apa cocok atau ngak",5,shopee,2026-07-02T14:41:36.569129
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Sagat bagus.. sesuai pesanan barang cepat sampainya..terimakasih,5,shopee,2026-07-02T14:41:36.569132
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:bagus Cocok untuk:wajah Tekstur:nyaman,5,shopee,2026-07-02T14:41:36.569135
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,"Bagus dan harga terjangkau gk nyesel belinya, tokonya amanah",5,shopee,2026-07-02T14:41:36.569138
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,"Daya serap:cepat Tekstur:cair Tingkat kelmbaban:biasa  jasa pengiriman yang lama,,biasa 2hari..",4,shopee,2026-07-02T14:41:36.569141
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Bagus barang oke sesusi orderan oke sekali next time ordrr lagi,5,shopee,2026-07-02T14:41:36.569144
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,"Pengiriman dan pengemasan baik dan rapi, pesanan sampe dengan selamat dan lengkap serta sesuai dngan pesanan",5,shopee,2026-07-02T14:41:36.569147
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:cepat dan meresap Cocok untuk:wajah Tekstur:bagus dan mantap  cream mantap dan cocok diwajah,5,shopee,2026-07-02T14:41:36.569151
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,"Aku pesen cream nya 3  sama sabun walet satu. Total ada 4 item, tapi yg dtg cuma cream nya doang 2 kotak. Kurang satu kotak cream,dan satu sabun wajah walet. Dari hari Sabtu aku  chat Mimin nya,tapi sampe skrg GK ada balasan. Padahal aku udah nahan2 diri supaya GK kasi riview jelek kaya gini ,tapi malah ngeselin chat aku sampe skrg GK ada yg di baca dan di bls. GK ada kasi solusi untuk kekurangan barng ku",1,shopee,2026-07-02T14:41:36.569156
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:cepat Cocok untuk:wajah Tekstur:lembut dan bagus,5,shopee,2026-07-02T14:41:36.569159
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Tekstur:baik Daya Serap:baik Cocok untuk:baik,5,shopee,2026-07-02T14:41:36.569163
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Daya Serap:sesuai Tekstur:msh d coba Cocok untuk:semoga cocok.... biar bsa jd langganan....,3,shopee,2026-07-02T14:41:36.569166
CREAM TEMULAWAK 2IN1 ORIGINAL (IMPORT),https://shopee.co.id/CREAM-TEMULAWAK-2IN1-ORIGINAL-IMPORT-i.6997629.8752298953,Tekstur:lembut Penyerapan:sangat cepat meresap  Akirnya pesenan datang juga setelah sekian lama banget menunggu tp allhamdulilah puas pakai banget kwalitas barang bagus banget meski bungus lecek tapi crem tetap terjaga dan kering setelah melalui perjalanan panjang berlika liku tapi gak kecewa puas pakai baget sesuai harapanku next akan order lg makasi y amanah banget,5,shopee,2026-07-02T14:41:36.569170
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"SUNCREEN TERCOCOK di wajah sensitif bgt berjerawat ku ini😘😘😘🥺🤗 pas di aplly langsung nyatu sm warna kulit sm kasih efek cerah gtu, keliatan alami bgt, suka🥺 pembelian kedua kali. Awet jg ini buat 3 bulan hihihi thanks",5,shopee,2026-07-02T14:41:50.727119
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"Sesuai pesanan , barang aman , udah gak di ragukan lagi , skincare andalan ku banget 😘 smoga cepat lengkap ya biar bisa order yg lain 🥳",5,shopee,2026-07-02T14:41:50.727136
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"Pengemasan & pengiriman cepet bgt yaaa.. Barang dipacking dgn baik, jd aman ga ada yg rusak 👍🏼 semoga cocok Makasih nadhifa, sukses selalu yaaa..  Dannnn sering2 flash sale dong 😁",5,shopee,2026-07-02T14:41:50.727144
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,Aku sejauh 8 bulan ini cocok terus pake produk produknya nadhifa sekarang ini mau coba sunscreen pinkishnya sebelumnya aku pake yang whitening dua duanya enak dan cocok semua 🥰 tapi menurut aku ringan pake yang pinkish kaya lebih gampang nyerep gitu hehe ga ragu kalo mau pake produknya nadhifa 🤎,5,shopee,2026-07-02T14:41:50.727148
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"Maaf UV tint nya udah habis dan ini coba yang UV bright. Tipe kulit aku berminyak ya..dan ini ada bbrpa jerawat hormonal. Untuk tekstur keduanya..UV tint dan UV bright sama"" mudah di blend .menyatu dengan warna kulit..dan perbandingan mencoloknya adalah di tone up nya...UV bright menurutku lebih mentone up..jadi terlihat fresh..kalau UV tint lebih ke menyatu ke warna kulit asli tapi juga terlihat fresh kok...keduanya sama"" bagus..tp aku lebih suka ke UV bright.",5,shopee,2026-07-02T14:41:50.727152
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,Daya serap:Cepat Tekstur:Lembut Efektivitas:Sangat efektif  Kualitas produk baik dan sangat bagus.. Cocok dikulit saya... Produk langsung dr toko dan original... Harga terjangkau... Kecepatan pengiriman sangat baik... Paking super bagus dan aman,5,shopee,2026-07-02T14:41:50.727156
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"Udah paling mantep sih sunscreen ini, ringan, cover nya sheer tapi bagus, ga bikin berminyak ah pokoknya love bgt, adain diskon buat sunscreen ini dong hehe",5,shopee,2026-07-02T14:41:50.727160
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"Tekstur:creamy Daya Serap:langsung menyerap Efek:mencerahkan,menyamaran noda hitam dan glowing  Pembelian ke sekian kali sampai gak kehitung berapa kali...karena memang aku cocok bgt pakai tint suncreen ini..bisa menyamarkan flek/noda hitam,bekas jerawat dan memberkan kesan glowing di muka...best lah!!!",5,shopee,2026-07-02T14:41:50.727163
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"Barang datang sesuai pesanan, pengemasan cepet, pengiriman juga itungannya cepet banget untuk daerah saya yg sangat pelosok. Udah pot yg ke 3 ini nih. Secinta itu sama nadhifa. Murah juga tapi gak murahan. Top banget dah pokoknya. Sukses terus nadhifa....😘😘😘😘😘😘",5,shopee,2026-07-02T14:41:50.727166
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"Daya serap:cepat Tekstur:kental Efektivitas:mantuls ,  Alhamdulillah selalu cocok, dan dari setahun yg lalu emang pake produk nadhifa(nadfa), dari dulu emang mantul.pake ini jadi glowing parah mantapp",5,shopee,2026-07-02T14:41:50.727170
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"Daya Serap:cepat, gak gumpal Tekstur:agak kental tapi mudah sekali di blend Efektivitas:belum tau, nanti di update lagi yaa  Paketnya diterima sangat cepat dalam kondisi baik. Produk nya tidak berbau sama sekali, ringan dikulit dan mudah diratakan, meskipun warnanya seperti alas bedak tapi dia tdk ada coverage sama sekali ya. Tinggal nunggu efektivitas nya, thanks seller",5,shopee,2026-07-02T14:41:50.727173
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"Makasih pesanan paketnya sudah saya terima🙏💕 dalam keadaan baik dan utuh. Mksh  banyak. Produk dan kualitas nya original, harga terjangkau dan pengiriman nya sngat cpt. 🙏🙏",5,shopee,2026-07-02T14:41:50.727176
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,Tekstur:lembut Performa:bagus Cocok Untuk:kulit  Dulu jadi cust Karena udah lama berenti jadi mau mulai lagi pakai produk nadhifa karena emang cocok dikulit wajah aku yg sensitif enak dikulit gak lengket juga semoga bisa terus berlanjut gak sampai break lagi makasii seller,5,shopee,2026-07-02T14:41:50.727180
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,Cepet banget nyampe nya.. Dikirim kemarin hari ini jam 10 pagi sampe .. Bandung-depok .. Packing nya ga ada yg bocor.. Rapih bnget.. Semoga saya cocok ya.... Konsul nya ramah.. Semoga bisa langganan pke skincare disini dan muka saya jadi kiclong dan bersih ..,5,shopee,2026-07-02T14:41:50.727184
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,Tekstur:padat Performa:bagus Cocok Untuk:Wajah  Pengiriman cepett bangett admin nya baik banget dibonusin serum pengen bgt coba ternyata dibonusin hihi makasi uda cocok bgt pake nadfa,5,shopee,2026-07-02T14:41:50.727187
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"Daya serap:bagus Tekstur:lembut Efektivitas:bagus  Lembut dan tidak lengket... Pengiriman cepat, seller fast respon",5,shopee,2026-07-02T14:41:50.727190
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,Tekstur:enak Daya serap:enak Efektivitas:lumayan  enaknk di mukaa bikin glowing dan keliatan sehat,5,shopee,2026-07-02T14:41:50.727193
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"Tekstur:lembut Daya serap:langsung menyerap di kulit  Produk Nadhifa udah jadi skincare langganan. Ringan di kulit, pke tipis jg cukup. Kulit muka jd cerah.. seger 👍🏻👍🏻",5,shopee,2026-07-02T14:41:50.727197
"UV PINK TINTED ""Nadfaskin""",https://shopee.co.id/UV-PINK-TINTED-Nadfaskin-i.3087844.9231153,"Tekstur:creamy Daya Serap:cepat  Teksturnya creamy gampang diratakan, ada efek tone up sedikit",5,shopee,2026-07-02T14:41:50.727201
